User ID,Date/Time,Device No.,Status
10,10/19/24 19:01,1,1
10,10/19/24 19:01,1,1
10,10/19/24 19:01,1,1
10,10/19/24 19:01,1,1
10,10/20/24 10:05,1,0
10,10/20/24 10:05,1,0
10,10/20/24 10:05,1,0
10,10/20/24 10:05,1,0
10,10/20/24 19:19,1,1
10,10/20/24 19:19,1,1
10,10/20/24 19:19,1,1
102,10/1/24 10:03,1,0
102,10/1/24 10:03,1,0
102,10/1/24 20:10,1,1
102,10/1/24 20:10,1,1
102,10/2/24 22:02,1,1
102,10/3/24 8:53,1,0
102,10/3/24 8:53,1,0
102,10/3/24 20:04,1,1
102,10/4/24 7:23,1,0
102,10/4/24 19:30,1,1
102,10/4/24 19:30,1,1
102,10/5/24 8:12,1,0
102,10/5/24 8:12,1,0
102,10/5/24 20:08,1,1
102,10/6/24 10:02,1,0
102,10/6/24 19:39,1,1
102,10/8/24 8:23,1,0
102,10/8/24 8:23,1,0
102,10/8/24 22:02,1,1
102,10/9/24 8:48,1,0
102,10/9/24 8:48,1,0
102,10/9/24 20:36,1,1
102,10/9/24 20:36,1,1
102,10/10/24 20:21,1,1
102,10/11/24 9:09,1,0
102,10/12/24 4:34,1,1
102,10/12/24 4:34,1,1
102,10/12/24 19:00,1,1
102,10/13/24 8:54,1,0
102,10/13/24 12:01,1,1
102,10/13/24 12:01,1,1
102,10/15/24 8:01,1,0
102,10/15/24 8:01,1,0
102,10/15/24 20:41,1,1
102,10/16/24 9:07,1,0
102,10/16/24 9:07,1,0
102,10/16/24 23:35,1,1
102,10/16/24 23:35,1,1
102,10/17/24 8:01,1,0
102,10/17/24 8:01,1,0
102,10/17/24 18:08,1,1
102,10/18/24 18:19,1,1
102,10/19/24 8:52,1,0
102,10/19/24 20:26,1,1
102,10/19/24 20:26,1,1
102,10/20/24 9:32,1,0
102,10/20/24 18:19,1,1
102,10/21/24 9:56,1,0
102,10/21/24 20:12,1,1
102,10/21/24 20:12,1,1
102,10/22/24 9:58,1,0
102,10/22/24 9:58,1,0
102,10/22/24 9:59,1,0
103,10/1/24 8:03,1,0
103,10/1/24 19:02,1,1
103,10/1/24 19:02,1,1
103,10/2/24 8:01,1,0
103,10/3/24 8:01,1,0
103,10/3/24 17:02,1,1
103,10/3/24 17:02,1,1
103,10/4/24 9:02,1,0
103,10/4/24 18:07,1,1
103,10/4/24 18:07,1,1
103,10/5/24 8:01,1,0
103,10/5/24 8:01,1,0
103,10/5/24 17:07,1,1
103,10/5/24 17:07,1,1
103,10/7/24 8:03,1,0
103,10/7/24 11:45,1,1
103,10/8/24 8:02,1,0
103,10/8/24 17:00,1,1
103,10/8/24 17:00,1,1
103,10/9/24 13:00,1,0
103,10/9/24 13:00,1,0
103,10/9/24 23:30,1,1
103,10/9/24 23:30,1,1
103,10/10/24 13:01,1,0
103,10/10/24 22:10,1,1
103,10/10/24 22:10,1,1
103,10/10/24 22:10,1,1
103,10/11/24 12:59,1,0
103,10/11/24 22:01,1,1
103,10/12/24 8:59,1,0
103,10/12/24 18:38,1,1
103,10/13/24 7:54,1,0
103,10/13/24 7:54,1,0
103,10/13/24 7:54,1,0
103,10/15/24 8:00,1,0
103,10/15/24 17:06,1,1
103,10/16/24 8:01,1,0
103,10/16/24 20:08,1,1
103,10/16/24 20:08,1,1
103,10/17/24 8:02,1,0
103,10/17/24 8:02,1,0
103,10/17/24 17:03,1,1
103,10/17/24 17:03,1,1
103,10/18/24 7:59,1,0
103,10/18/24 17:01,1,1
103,10/18/24 17:01,1,1
103,10/19/24 8:00,1,0
103,10/19/24 8:00,1,0
103,10/19/24 20:26,1,1
103,10/20/24 7:58,1,0
103,10/20/24 18:29,1,1
103,10/21/24 9:02,1,0
103,10/21/24 18:11,1,1
103,10/21/24 18:11,1,1
103,10/22/24 10:01,1,0
103,10/22/24 10:01,1,0
11,10/1/24 12:47,1,0
11,10/1/24 12:47,1,0
11,10/1/24 12:47,1,0
11,10/1/24 22:01,1,1
11,10/1/24 22:01,1,1
11,10/1/24 22:01,1,1
11,10/2/24 12:51,1,0
11,10/2/24 12:51,1,0
11,10/2/24 22:21,1,1
11,10/2/24 22:21,1,1
11,10/2/24 22:21,1,1
11,10/5/24 12:59,1,0
11,10/5/24 12:59,1,0
11,10/5/24 12:59,1,0
11,10/5/24 22:14,1,1
11,10/5/24 22:14,1,1
11,10/5/24 22:14,1,1
11,10/6/24 10:27,1,0
11,10/6/24 10:27,1,0
11,10/6/24 10:27,1,0
11,10/6/24 20:43,1,1
11,10/6/24 20:43,1,1
11,10/7/24 10:07,1,0
11,10/7/24 10:07,1,0
11,10/7/24 10:07,1,0
11,10/7/24 23:13,1,1
11,10/7/24 23:13,1,1
11,10/7/24 23:13,1,1
11,10/8/24 12:58,1,0
11,10/8/24 12:58,1,0
11,10/8/24 12:58,1,0
11,10/11/24 12:55,1,0
11,10/11/24 12:55,1,0
11,10/11/24 12:55,1,0
11,10/11/24 22:04,1,1
11,10/11/24 22:04,1,1
11,10/11/24 22:04,1,1
11,10/12/24 12:58,1,0
11,10/12/24 12:58,1,0
11,10/12/24 12:58,1,0
11,10/12/24 22:21,1,1
11,10/12/24 22:21,1,1
11,10/12/24 22:21,1,1
11,10/14/24 7:59,1,0
11,10/14/24 7:59,1,0
11,10/14/24 7:59,1,0
11,10/14/24 22:00,1,1
11,10/14/24 22:00,1,1
11,10/14/24 22:00,1,1
11,10/15/24 9:00,1,0
11,10/15/24 9:00,1,0
11,10/15/24 9:00,1,0
11,10/15/24 19:09,1,1
11,10/15/24 19:09,1,1
11,10/15/24 19:09,1,1
11,10/18/24 12:57,1,0
11,10/18/24 12:57,1,0
11,10/18/24 12:57,1,0
11,10/18/24 23:10,1,1
11,10/18/24 23:10,1,1
11,10/18/24 23:10,1,1
11,10/19/24 7:59,1,0
11,10/19/24 7:59,1,0
11,10/19/24 7:59,1,0
11,10/19/24 19:09,1,1
11,10/19/24 19:09,1,1
11,10/19/24 19:09,1,1
11,10/20/24 10:00,1,0
11,10/20/24 10:00,1,0
11,10/20/24 10:00,1,0
11,10/20/24 22:09,1,1
11,10/20/24 22:09,1,1
11,10/20/24 22:09,1,1
110,10/1/24 8:01,1,0
110,10/1/24 8:01,1,0
110,10/1/24 8:01,1,0
110,10/1/24 8:01,1,0
110,10/1/24 18:30,1,1
110,10/1/24 18:30,1,1
110,10/1/24 18:30,1,1
110,10/2/24 7:59,1,0
110,10/2/24 7:59,1,0
110,10/2/24 7:59,1,0
110,10/2/24 19:05,1,1
110,10/2/24 19:05,1,1
110,10/2/24 19:05,1,1
110,10/2/24 19:05,1,1
110,10/3/24 9:00,1,0
110,10/3/24 9:00,1,0
110,10/3/24 9:00,1,0
110,10/3/24 19:14,1,1
110,10/3/24 19:14,1,1
110,10/4/24 8:09,1,0
110,10/4/24 8:09,1,0
110,10/5/24 8:00,1,0
110,10/5/24 8:00,1,0
110,10/5/24 8:00,1,0
110,10/5/24 18:57,1,1
110,10/5/24 18:57,1,1
110,10/5/24 18:57,1,1
110,10/7/24 8:02,1,0
110,10/7/24 8:02,1,0
110,10/7/24 19:09,1,1
110,10/8/24 7:57,1,0
110,10/8/24 7:57,1,0
110,10/8/24 7:57,1,0
110,10/8/24 7:57,1,0
110,10/8/24 18:39,1,1
110,10/8/24 18:39,1,1
110,10/8/24 18:40,1,1
110,10/9/24 7:56,1,0
110,10/9/24 7:56,1,0
110,10/9/24 7:57,1,0
110,10/9/24 7:57,1,0
110,10/9/24 17:39,1,1
110,10/9/24 17:39,1,1
110,10/9/24 17:39,1,1
110,10/10/24 8:00,1,0
110,10/10/24 8:00,1,0
110,10/10/24 8:00,1,0
110,10/11/24 8:52,1,0
110,10/11/24 8:52,1,0
110,10/11/24 8:52,1,0
110,10/11/24 19:13,1,1
110,10/11/24 19:13,1,1
110,10/11/24 19:13,1,1
110,10/14/24 8:03,1,0
110,10/14/24 8:03,1,0
110,10/15/24 8:01,1,0
110,10/15/24 8:01,1,0
110,10/15/24 8:01,1,0
110,10/15/24 18:20,1,1
110,10/15/24 18:20,1,1
110,10/16/24 8:00,1,0
110,10/16/24 8:00,1,0
110,10/16/24 8:00,1,0
110,10/16/24 8:00,1,0
110,10/16/24 8:00,1,0
110,10/16/24 18:46,1,1
110,10/16/24 18:46,1,1
110,10/17/24 8:28,1,0
110,10/17/24 8:28,1,0
110,10/17/24 8:28,1,0
110,10/17/24 18:30,1,1
110,10/17/24 18:30,1,1
110,10/17/24 18:30,1,1
110,10/18/24 7:59,1,0
110,10/18/24 7:59,1,0
110,10/18/24 18:33,1,1
110,10/18/24 18:33,1,1
110,10/18/24 18:34,1,1
110,10/19/24 8:00,1,0
110,10/19/24 8:00,1,0
110,10/19/24 18:12,1,1
110,10/19/24 18:12,1,1
110,10/19/24 18:12,1,1
110,10/19/24 18:12,1,1
110,10/21/24 8:02,1,0
110,10/21/24 18:34,1,1
110,10/21/24 18:34,1,1
110,10/21/24 18:34,1,1
110,10/22/24 8:01,1,0
110,10/22/24 8:01,1,0
110,10/22/24 8:01,1,0
116,10/1/24 12:06,1,0
116,10/1/24 12:06,1,0
116,10/1/24 22:00,1,1
116,10/1/24 22:00,1,1
116,10/2/24 11:04,1,0
116,10/2/24 11:04,1,0
116,10/2/24 22:02,1,1
116,10/2/24 22:02,1,1
116,10/3/24 12:21,1,0
116,10/3/24 12:21,1,0
116,10/3/24 22:09,1,1
116,10/3/24 22:09,1,1
116,10/5/24 7:56,1,0
116,10/5/24 7:56,1,0
116,10/5/24 7:56,1,0
116,10/7/24 8:57,1,0
116,10/7/24 8:57,1,0
116,10/7/24 19:00,1,1
116,10/7/24 19:00,1,1
116,10/8/24 9:56,1,0
116,10/8/24 9:56,1,0
116,10/8/24 22:02,1,1
116,10/8/24 22:02,1,1
116,10/10/24 12:33,1,1
116,10/10/24 12:33,1,1
116,10/10/24 23:00,1,1
116,10/10/24 23:00,1,1
116,10/11/24 11:00,1,0
116,10/11/24 11:00,1,0
116,10/11/24 22:01,1,1
116,10/11/24 22:01,1,1
116,10/12/24 8:07,1,0
116,10/12/24 8:07,1,0
116,10/12/24 17:02,1,1
116,10/12/24 17:02,1,1
116,10/13/24 8:04,1,0
116,10/13/24 8:04,1,0
116,10/13/24 18:05,1,1
116,10/13/24 18:05,1,1
116,10/15/24 8:59,1,0
116,10/15/24 8:59,1,0
116,10/15/24 19:00,1,1
116,10/15/24 19:00,1,1
116,10/15/24 19:00,1,1
116,10/16/24 10:00,1,0
116,10/16/24 10:00,1,0
116,10/16/24 19:02,1,1
116,10/16/24 19:02,1,1
116,10/17/24 21:01,1,1
116,10/17/24 21:01,1,1
116,10/19/24 7:55,1,0
116,10/19/24 7:55,1,0
116,10/19/24 19:04,1,1
116,10/19/24 19:04,1,1
116,10/20/24 7:58,1,0
116,10/20/24 19:01,1,1
116,10/20/24 19:01,1,1
116,10/21/24 10:00,1,0
116,10/21/24 10:00,1,0
116,10/22/24 9:58,1,0
116,10/22/24 9:58,1,0
119,10/1/24 7:41,1,0
119,10/1/24 7:41,1,0
119,10/1/24 7:41,1,0
119,10/1/24 17:25,1,1
119,10/1/24 17:25,1,1
119,10/1/24 17:25,1,1
119,10/2/24 7:49,1,0
119,10/2/24 7:49,1,0
119,10/2/24 17:39,1,1
119,10/2/24 17:39,1,1
119,10/2/24 17:39,1,1
119,10/2/24 17:39,1,1
119,10/3/24 7:33,1,0
119,10/3/24 7:33,1,0
119,10/3/24 7:33,1,0
119,10/3/24 7:33,1,0
119,10/3/24 7:33,1,0
119,10/3/24 17:32,1,1
119,10/3/24 17:32,1,1
119,10/4/24 7:34,1,0
119,10/4/24 7:34,1,0
119,10/4/24 7:34,1,0
119,10/4/24 17:32,1,1
119,10/4/24 17:32,1,1
119,10/4/24 17:32,1,1
119,10/6/24 7:25,1,0
119,10/6/24 7:25,1,0
119,10/6/24 7:25,1,0
119,10/6/24 17:32,1,1
119,10/6/24 17:32,1,1
119,10/6/24 17:32,1,1
119,10/7/24 7:26,1,0
119,10/7/24 7:26,1,0
119,10/7/24 7:26,1,0
119,10/7/24 17:19,1,1
119,10/7/24 17:19,1,1
119,10/8/24 7:43,1,0
119,10/8/24 7:43,1,0
119,10/8/24 7:43,1,0
119,10/8/24 17:42,1,1
119,10/8/24 17:42,1,1
119,10/8/24 17:42,1,1
119,10/9/24 7:34,1,0
119,10/9/24 7:34,1,0
119,10/9/24 7:34,1,0
119,10/9/24 17:15,1,1
119,10/9/24 17:15,1,1
119,10/9/24 17:15,1,1
119,10/10/24 7:16,1,0
119,10/10/24 7:16,1,0
119,10/10/24 7:16,1,0
119,10/10/24 17:29,1,1
119,10/10/24 17:29,1,1
119,10/10/24 17:29,1,1
119,10/11/24 7:27,1,0
119,10/11/24 7:27,1,0
119,10/11/24 7:27,1,0
119,10/11/24 17:18,1,1
119,10/11/24 17:18,1,1
119,10/12/24 7:37,1,0
119,10/12/24 7:37,1,0
119,10/12/24 18:01,1,1
119,10/12/24 18:01,1,1
119,10/13/24 7:51,1,0
119,10/13/24 7:51,1,0
119,10/13/24 7:51,1,0
119,10/13/24 18:01,1,1
119,10/13/24 18:01,1,1
119,10/15/24 7:32,1,0
119,10/15/24 7:32,1,0
119,10/15/24 7:32,1,0
119,10/15/24 17:18,1,1
119,10/15/24 17:18,1,1
119,10/17/24 7:39,1,0
119,10/17/24 7:39,1,0
119,10/17/24 7:39,1,0
119,10/17/24 17:12,1,1
119,10/17/24 17:12,1,1
119,10/18/24 7:47,1,0
119,10/18/24 7:47,1,0
119,10/18/24 17:15,1,1
119,10/18/24 17:15,1,1
119,10/19/24 12:26,1,0
119,10/19/24 12:26,1,0
119,10/19/24 17:38,1,1
119,10/19/24 17:38,1,1
119,10/19/24 17:38,1,1
119,10/20/24 7:38,1,0
119,10/20/24 7:38,1,0
119,10/20/24 7:38,1,0
119,10/20/24 17:19,1,1
119,10/20/24 17:19,1,1
119,10/20/24 17:19,1,1
14,10/1/24 6:01,1,1
14,10/1/24 6:01,1,1
14,10/1/24 17:55,1,0
14,10/1/24 17:55,1,0
14,10/2/24 3:01,1,1
14,10/2/24 3:01,1,1
14,10/2/24 18:00,1,0
14,10/2/24 18:00,1,0
14,10/3/24 0:01,1,1
14,10/3/24 0:01,1,1
14,10/4/24 17:56,1,0
14,10/4/24 17:56,1,0
14,10/4/24 17:56,1,0
14,10/4/24 17:56,1,0
14,10/5/24 0:02,1,1
14,10/5/24 0:02,1,1
14,10/5/24 0:02,1,1
14,10/5/24 18:00,1,0
14,10/5/24 18:00,1,0
14,10/6/24 3:03,1,1
14,10/6/24 3:03,1,1
14,10/6/24 3:03,1,1
14,10/7/24 17:59,1,0
14,10/7/24 17:59,1,0
14,10/8/24 5:14,1,1
14,10/8/24 5:14,1,1
14,10/8/24 18:07,1,0
14,10/8/24 18:07,1,0
14,10/9/24 4:42,1,1
14,10/9/24 4:42,1,1
14,10/9/24 17:57,1,0
14,10/9/24 17:57,1,0
14,10/10/24 1:43,1,1
14,10/10/24 1:43,1,1
14,10/11/24 17:59,1,0
14,10/12/24 1:02,1,1
14,10/12/24 1:02,1,1
14,10/12/24 18:10,1,0
14,10/12/24 18:10,1,0
14,10/13/24 0:16,1,1
14,10/13/24 0:16,1,1
14,10/14/24 18:13,1,0
14,10/14/24 18:13,1,0
14,10/15/24 5:02,1,1
14,10/15/24 5:02,1,1
14,10/15/24 18:58,1,0
14,10/15/24 18:58,1,0
14,10/15/24 18:59,1,0
14,10/16/24 5:01,1,1
14,10/16/24 5:01,1,1
14,10/16/24 5:27,1,1
14,10/16/24 5:28,1,1
14,10/16/24 18:09,1,0
14,10/16/24 18:10,1,0
14,10/16/24 18:10,1,0
14,10/17/24 0:01,1,1
14,10/17/24 0:01,1,1
14,10/17/24 0:01,1,1
14,10/19/24 17:51,1,0
14,10/19/24 17:51,1,0
14,10/20/24 4:09,1,1
14,10/20/24 4:09,1,1
14,10/20/24 19:18,1,0
14,10/20/24 19:18,1,0
14,10/21/24 6:02,1,1
14,10/21/24 6:03,1,1
14,10/21/24 17:58,1,0
14,10/21/24 17:58,1,0
14,10/22/24 6:00,1,1
14,10/22/24 6:00,1,1
14,10/22/24 6:00,1,1
14,10/22/24 6:00,1,1
17,10/8/24 9:43,1,0
17,10/8/24 9:43,1,0
17,10/8/24 9:43,1,0
17,10/8/24 19:01,1,1
17,10/8/24 19:01,1,1
17,10/9/24 9:53,1,0
17,10/9/24 9:53,1,0
17,10/9/24 9:53,1,0
17,10/9/24 9:53,1,0
17,10/9/24 19:01,1,1
17,10/9/24 19:01,1,1
17,10/10/24 9:47,1,0
17,10/10/24 9:47,1,0
17,10/10/24 9:47,1,0
17,10/10/24 18:01,1,1
17,10/10/24 18:01,1,1
17,10/10/24 18:01,1,1
17,10/11/24 9:57,1,0
17,10/11/24 9:57,1,0
17,10/11/24 9:57,1,0
17,10/11/24 9:57,1,0
17,10/11/24 19:00,1,1
17,10/11/24 19:00,1,1
17,10/11/24 19:00,1,1
17,10/15/24 10:01,1,0
17,10/15/24 10:01,1,0
17,10/15/24 10:01,1,0
17,10/15/24 19:00,1,1
17,10/15/24 19:00,1,1
17,10/16/24 9:57,1,0
17,10/16/24 9:57,1,0
17,10/16/24 9:57,1,0
17,10/16/24 19:03,1,1
17,10/16/24 19:03,1,1
17,10/17/24 9:43,1,0
17,10/17/24 9:43,1,0
17,10/17/24 9:43,1,0
17,10/17/24 19:00,1,1
17,10/17/24 19:00,1,1
17,10/17/24 19:00,1,1
17,10/18/24 10:00,1,0
17,10/18/24 10:00,1,0
17,10/18/24 10:00,1,0
17,10/18/24 18:02,1,1
17,10/18/24 18:02,1,1
17,10/18/24 18:02,1,1
17,10/19/24 10:01,1,0
17,10/19/24 10:01,1,0
17,10/19/24 10:01,1,0
17,10/19/24 19:35,1,1
17,10/19/24 19:35,1,1
18,10/1/24 6:26,1,0
18,10/1/24 6:26,1,0
18,10/1/24 6:26,1,0
18,10/1/24 6:26,1,0
18,10/1/24 17:01,1,1
18,10/1/24 17:01,1,1
18,10/1/24 17:01,1,1
18,10/1/24 17:01,1,1
18,10/2/24 8:06,1,0
18,10/2/24 8:06,1,0
18,10/2/24 8:06,1,0
18,10/2/24 17:22,1,1
18,10/2/24 17:22,1,1
18,10/2/24 17:22,1,1
18,10/3/24 8:11,1,0
18,10/3/24 8:11,1,0
18,10/3/24 8:11,1,0
18,10/3/24 8:11,1,0
18,10/3/24 17:10,1,1
18,10/3/24 17:10,1,1
18,10/3/24 17:10,1,1
18,10/3/24 17:10,1,1
18,10/6/24 7:53,1,0
18,10/6/24 7:53,1,0
18,10/6/24 7:53,1,0
18,10/6/24 7:53,1,0
18,10/7/24 7:39,1,0
18,10/7/24 7:39,1,0
18,10/7/24 7:39,1,0
18,10/8/24 6:52,1,0
18,10/8/24 6:52,1,0
18,10/8/24 6:52,1,0
18,10/8/24 6:52,1,0
18,10/8/24 16:02,1,1
18,10/8/24 16:02,1,1
18,10/8/24 16:02,1,1
18,10/8/24 16:02,1,1
18,10/9/24 12:52,1,0
18,10/9/24 12:52,1,0
18,10/9/24 12:52,1,0
19,10/1/24 12:55,1,0
19,10/1/24 12:55,1,0
19,10/1/24 12:55,1,0
19,10/1/24 12:55,1,0
19,10/1/24 19:08,1,1
19,10/1/24 19:09,1,1
19,10/2/24 7:56,1,0
19,10/2/24 7:56,1,0
19,10/2/24 7:56,1,0
19,10/2/24 18:07,1,1
19,10/2/24 18:07,1,1
19,10/2/24 18:07,1,1
19,10/2/24 18:07,1,1
19,10/2/24 18:07,1,1
19,10/2/24 18:07,1,1
19,10/3/24 8:00,1,0
19,10/3/24 8:00,1,0
19,10/3/24 8:00,1,0
19,10/3/24 8:00,1,0
19,10/3/24 8:00,1,0
19,10/3/24 19:03,1,1
19,10/3/24 19:03,1,1
19,10/3/24 19:03,1,1
19,10/3/24 19:03,1,1
19,10/3/24 19:03,1,1
19,10/3/24 19:03,1,1
19,10/4/24 7:55,1,0
19,10/4/24 7:55,1,0
19,10/4/24 7:55,1,0
19,10/4/24 7:55,1,0
19,10/4/24 19:04,1,1
19,10/4/24 19:04,1,1
19,10/5/24 7:58,1,0
19,10/5/24 7:58,1,0
19,10/5/24 7:58,1,0
19,10/5/24 7:58,1,0
19,10/5/24 7:58,1,0
19,10/5/24 17:21,1,1
19,10/5/24 17:21,1,1
19,10/5/24 17:21,1,1
19,10/5/24 17:21,1,1
19,10/5/24 17:21,1,1
19,10/7/24 8:02,1,0
19,10/7/24 8:02,1,0
19,10/7/24 8:02,1,0
19,10/7/24 18:34,1,1
19,10/7/24 18:34,1,1
19,10/8/24 7:57,1,0
19,10/8/24 7:57,1,0
19,10/8/24 7:57,1,0
19,10/8/24 7:57,1,0
19,10/8/24 7:57,1,0
19,10/8/24 7:57,1,0
19,10/8/24 7:57,1,0
19,10/8/24 7:57,1,0
19,10/8/24 7:57,1,0
19,10/8/24 7:57,1,0
19,10/8/24 7:57,1,0
19,10/8/24 7:57,1,0
19,10/8/24 18:39,1,1
19,10/8/24 18:39,1,1
19,10/8/24 18:39,1,1
19,10/8/24 18:39,1,1
19,10/8/24 18:39,1,1
19,10/8/24 18:39,1,1
19,10/8/24 18:39,1,1
19,10/8/24 18:39,1,1
19,10/8/24 18:39,1,1
19,10/8/24 18:39,1,1
19,10/8/24 18:39,1,1
19,10/8/24 18:40,1,1
19,10/8/24 18:40,1,1
19,10/8/24 18:40,1,1
19,10/9/24 8:40,1,0
19,10/9/24 8:40,1,0
19,10/9/24 8:40,1,0
19,10/9/24 18:04,1,1
19,10/9/24 18:04,1,1
19,10/9/24 18:04,1,1
19,10/10/24 8:02,1,0
19,10/10/24 8:02,1,0
19,10/10/24 8:02,1,0
19,10/10/24 8:02,1,0
19,10/10/24 8:02,1,0
19,10/10/24 8:02,1,0
19,10/10/24 18:36,1,1
19,10/10/24 18:36,1,1
19,10/10/24 18:36,1,1
19,10/10/24 18:36,1,1
19,10/10/24 18:36,1,1
19,10/10/24 18:36,1,1
19,10/11/24 7:56,1,0
19,10/11/24 7:56,1,0
19,10/11/24 7:56,1,0
19,10/11/24 7:56,1,0
19,10/11/24 19:00,1,1
19,10/11/24 19:00,1,1
19,10/11/24 19:00,1,1
19,10/11/24 19:00,1,1
19,10/11/24 19:00,1,1
19,10/11/24 19:00,1,1
19,10/12/24 7:55,1,0
19,10/12/24 7:55,1,0
19,10/12/24 7:55,1,0
19,10/12/24 7:56,1,0
19,10/12/24 18:19,1,1
19,10/12/24 18:19,1,1
19,10/12/24 18:19,1,1
19,10/12/24 18:19,1,1
19,10/15/24 7:56,1,0
19,10/15/24 7:56,1,0
19,10/15/24 7:56,1,0
19,10/15/24 7:56,1,0
19,10/15/24 7:56,1,0
19,10/15/24 7:56,1,0
19,10/15/24 18:28,1,1
19,10/15/24 18:28,1,1
19,10/15/24 18:28,1,1
19,10/16/24 7:56,1,0
19,10/16/24 7:56,1,0
19,10/16/24 7:56,1,0
19,10/16/24 7:56,1,0
19,10/16/24 7:56,1,0
19,10/16/24 7:56,1,0
19,10/16/24 7:56,1,0
19,10/16/24 7:57,1,0
19,10/16/24 7:57,1,0
19,10/16/24 7:57,1,0
19,10/16/24 18:17,1,1
19,10/16/24 18:17,1,1
19,10/16/24 18:17,1,1
19,10/16/24 18:17,1,1
19,10/16/24 18:17,1,1
19,10/16/24 18:17,1,1
19,10/17/24 7:57,1,0
19,10/17/24 7:57,1,0
19,10/17/24 7:57,1,0
19,10/17/24 7:57,1,0
19,10/17/24 18:57,1,1
19,10/17/24 18:57,1,1
19,10/17/24 18:57,1,1
19,10/17/24 18:57,1,1
19,10/18/24 7:56,1,0
19,10/18/24 7:56,1,0
19,10/18/24 7:56,1,0
19,10/18/24 18:02,1,1
19,10/18/24 18:02,1,1
19,10/18/24 18:02,1,1
19,10/18/24 18:02,1,1
19,10/18/24 18:02,1,1
19,10/18/24 18:02,1,1
19,10/18/24 18:02,1,1
19,10/18/24 18:02,1,1
19,10/18/24 18:02,1,1
19,10/19/24 8:01,1,0
19,10/19/24 8:01,1,0
19,10/19/24 8:01,1,0
19,10/19/24 8:01,1,0
19,10/19/24 19:01,1,1
19,10/19/24 19:01,1,1
19,10/19/24 19:01,1,1
19,10/19/24 19:01,1,1
19,10/19/24 19:01,1,1
19,10/21/24 7:58,1,0
19,10/21/24 7:59,1,0
19,10/21/24 18:27,1,1
19,10/21/24 18:27,1,1
19,10/21/24 18:27,1,1
19,10/21/24 18:27,1,1
19,10/21/24 18:27,1,1
19,10/21/24 18:27,1,1
19,10/21/24 18:27,1,1
19,10/21/24 18:27,1,1
19,10/21/24 18:27,1,1
19,10/21/24 18:27,1,1
19,10/21/24 18:27,1,1
19,10/22/24 7:58,1,0
19,10/22/24 7:58,1,0
